Transcript_ID	CYP6A9-24-1/final	CYP6A9-24-2/final	CYP6A9-48-1/final	CYP6A9-48-2/final	GFP-24-1/final	GFP-24-2/final	GFP-48-1/final	GFP-48-2/final
g5003.t3	0	0	0	0	0	0	0	0
g5003.t4	0	0	0	0	0	0	0	0
g5003.t5	0	0	0	0	0	0	0	0
g5003.t6	0	0	0	0	0	0	0	0
g5003.t7	0	0	0	0	0	0	0	0
g5004.t1	4	11	9	9	9	4	15	15
g5005.t1	13	16	9	9	14	0	12	12
g5005.t2	0	0	0	0	0	0	5	5
g5006.t1	0	0	0	0	0	0	0	0
g5007.t1	4	0	3	3	4	7	2	2
g5008.t1	0	13	3	3	4	5	3	3
g5009.t1	0	0	0	0	0	0	0	0
g501.t1	0	0	0	0	0	0	0	0
g5010.t1	0	2	0	0	0	0	0	0
g5011.t1	6	4	0	0	6	0	0	0
g5012.t1	0	0	0	0	0	1	1	1
g5013.t1	15	12	30	30	14	13	23	23
g5014.t1	0	0	0	0	0	0	0	0
g5015.t1	10	6	0	0	0	5	0	0
g5016.t1	4	10	29	29	26	37	20	20
g5017.t1	0	0	0	0	0	0	0	0
g5017.t2	0	0	0	0	0	0	0	0
g5018.t1	10	11	7	7	0	0	6	6
g5019.t1	4	11	0	0	9	4	2	2
g502.t1	0	0	0	0	0	0	0	0
g5020.t1	2	2	0	0	0	2	0	0
g5021.t1	0	0	0	0	0	0	0	0
g5022.t1	0	0	4	4	0	0	3	3
g5022.t2	10	9	11	11	4	14	11	11
g5023.t1	0	0	0	0	0	0	4	4
g5024.t1	0	0	0	0	0	0	0	0
g5024.t2	5	10	5	5	2	25	4	4
g5025.t1	0	0	1	1	0	0	0	0
g5026.t1	0	0	0	0	0	0	0	0
g5027.t1	6	10	7	7	0	0	11	11
g5027.t2	0	0	1	1	0	0	0	0
g5028.t1	17	23	18	18	17	16	11	11
g5029.t1	10	9	9	9	15	10	17	17
g503.t1	0	0	0	0	0	0	0	0
g5030.t1	0	0	0	0	0	0	0	0
g5030.t2	10	10	6	6	8	10	4	4
g5031.t1	14	10	15	15	13	7	11	11
g5032.t1	4	3	0	0	4	4	0	0
g5033.t1	0	0	0	0	0	0	0	0
g5034.t1	0	1	0	0	0	0	0	0
g5035.t1	0	0	0	0	0	0	0	0
g5036.t1	0	0	0	0	0	0	0	0
g5037.t1	0	0	0	0	0	0	0	0
g5038.t1	0	1	0	0	0	0	0	0
g5039.t1	0	0	0	0	0	0	0	0
g504.t1	0	0	0	0	0	0	0	0
g5040.t1	0	0	0	0	0	0	0	0
g5041.t1	4	0	0	0	0	0	4	4
g5042.t1	16	5	13	13	15	9	14	14
g5043.t1	0	0	1	1	0	0	9	9
g5043.t2	0	0	3	3	1	0	0	0
g5043.t3	0	0	0	0	0	0	0	0
g5044.t1	0	0	5	5	0	0	2	2
g5045.t1	8	7	10	10	6	0	5	5
g5046.t1	4	11	9	9	15	4	4	4
g5047.t1	6	4	6	6	6	0	0	0
g5048.t1	0	0	10	10	0	0	16	16
g5048.t2	0	0	0	0	0	0	0	0
g5049.t1	0	0	0	0	0	0	0	0
g505.t1	0	2	0	0	0	0	0	0
g5050.t1	0	4	0	0	0	0	0	0
g5051.t1	22	2	6	6	0	6	0	0
g5051.t2	12	13	7	7	2	5	0	0
g5052.t1	4	2	0	0	2	0	0	0
g5053.t1	0	0	0	0	0	0	0	0
g5053.t2	0	0	0	0	0	0	0	0
g5053.t3	0	6	0	0	0	12	0	0
g5054.t1	4	0	0	0	0	0	0	0
g5055.t1	12	4	0	0	0	7	2	2
g5056.t1	0	0	0	0	0	0	0	0
g5057.t1	0	0	0	0	0	0	0	0
g5057.t2	7	0	3	3	10	4	7	7
g5058.t1	0	0	0	0	0	0	0	0
g5059.t1	0	0	0	0	4	6	0	0
g506.t1	0	0	0	0	0	8	0	0
g506.t2	10	8	3	3	0	0	0	0
g5060.t1	17	0	7	7	6	9	14	14
g5061.t1	0	0	0	0	0	2	5	5
g5062.t1	0	0	0	0	0	0	0	0
g5062.t2	0	0	0	0	0	0	0	0
g5062.t3	10	0	0	0	3	8	0	0
g5063.t1	10	16	7	7	7	0	8	8
g5064.t1	7	0	0	0	0	4	0	0
g5065.t1	6	0	5	5	8	4	2	2
g5066.t1	0	0	2	2	0	0	6	6
g5067.t1	2	0	0	0	6	0	0	0
g5068.t1	0	2	4	4	0	12	0	0
g5069.t1	0	0	0	0	0	0	0	0
g5069.t2	0	0	0	0	0	0	0	0
g507.t1	0	0	0	0	0	0	0	0
g5070.t1	0	0	0	0	3	0	0	0
g5071.t1	0	8	0	0	3	0	0	0
g5072.t1	0	0	2	2	0	0	4	4
g5073.t1	0	7	6	6	4	8	0	0
g5074.t1	0	0	3	3	0	0	0	0
g5075.t1	23	30	23	23	28	17	27	27
g5076.t1	0	0	0	0	0	0	0	0
g5077.t1	0	0	0	0	0	0	0	0
g5078.t1	0	2	0	0	0	0	1	1
g5079.t1	0	0	0	0	0	0	0	0
g508.t1	0	0	0	0	0	0	0	0
g5080.t1	0	0	0	0	0	0	0	0
g5081.t1	2	0	0	0	0	6	0	0
g5082.t1	2	14	10	10	8	11	5	5
g5083.t1	0	0	0	0	0	0	0	0
g5083.t2	4	0	2	2	0	0	4	4
g5084.t1	0	0	0	0	0	0	0	0
g5085.t1	0	0	4	4	2	7	4	4
g5086.t1	10	10	8	8	20	16	6	6
g5087.t1	57	102	131	131	46	68	68	68
g5087.t2	0	0	0	0	44	0	52	52
g5087.t3	0	0	0	0	0	0	0	0
g5087.t4	0	0	0	0	0	0	0	0
g5088.t1	4	0	2	2	0	10	9	9
g5089.t1	0	8	6	6	14	5	14	14
g509.t1	0	0	0	0	0	0	0	0
g5090.t1	0	0	0	0	0	0	6	6
g5091.t1	0	4	1	1	1	0	0	0
g5092.t1	0	0	0	0	0	0	0	0
g5093.t1	0	2	0	0	0	0	0	0
g5094.t1	35	34	34	34	41	30	28	28
g5095.t1	0	0	0	0	0	0	0	0
g5095.t2	8	9	6	6	12	0	21	21
g5096.t1	0	3	0	0	3	0	6	6
g5096.t2	0	0	0	0	0	4	0	0
g5097.t1	4	4	0	0	7	0	3	3
g5098.t1	0	0	3	3	2	0	0	0
g5099.t1	0	0	0	0	0	0	0	0
g51.t1	0	4	0	0	2	7	8	8
g510.t1	0	0	0	0	0	0	0	0
g5100.t1	0	0	0	0	4	0	10	10
g5101.t1	0	0	0	0	0	0	0	0
g5102.t1	42	53	14	14	29	21	16	16
g5103.t1	0	0	0	0	0	0	0	0
g5104.t1	0	0	0	0	0	0	0	0
g5105.t1	0	0	0	0	0	0	0	0
g5106.t1	0	0	3	3	0	0	0	0
g5107.t1	0	0	0	0	0	0	0	0
g5108.t1	0	2	4	4	0	8	3	3
g5109.t1	19	12	7	7	6	4	9	9
g511.t1	0	0	0	0	0	0	0	0
g5110.t1	8	0	5	5	6	0	0	0
g5111.t1	3	2	0	0	3	0	0	0
g5112.t1	0	0	0	0	0	0	0	0
g5112.t2	0	0	0	0	2	0	4	4
g5113.t1	8	6	0	0	0	6	2	2
g5114.t1	11	0	9	9	9	8	6	6
g5115.t1	0	0	0	0	2	8	0	0
g5116.t1	0	0	0	0	0	0	0	0
g5117.t1	4	0	0	0	3	0	0	0
g5118.t1	0	0	7	7	4	4	4	4
g5119.t1	0	0	0	0	0	0	0	0
g512.t1	0	0	0	0	0	0	0	0
g5120.t1	0	0	0	0	0	0	0	0
g5121.t1	31	28	33	33	43	24	29	29
g5122.t1	0	0	0	0	0	0	0	0
g5123.t1	11	17	16	16	15	16	19	19
g5123.t2	0	0	3	3	4	0	7	7
g5124.t1	0	0	4	4	10	0	0	0
g5125.t1	8	0	13	13	9	15	11	11
g5126.t1	6	0	0	0	0	2	0	0
g5126.t2	0	0	0	0	0	0	0	0
g5127.t1	0	0	0	0	4	0	0	0
g5128.t1	0	0	0	0	0	0	0	0
g5129.t1	0	8	0	0	2	0	6	6
g513.t1	0	0	0	0	0	0	0	0
g5130.t1	0	0	0	0	0	0	0	0
g5131.t1	0	6	0	0	5	0	0	0
g5132.t1	5	6	0	0	5	11	2	2
g5133.t1	56	30	20	20	20	56	36	36
g5134.t1	0	0	0	0	0	0	0	0
g5135.t1	0	5	0	0	0	6	0	0
g5136.t1	0	0	0	0	0	0	0	0
g5137.t1	11	21	9	9	12	13	14	14
g5137.t2	0	0	0	0	0	0	0	0
g5137.t3	0	0	0	0	0	0	0	0
g5138.t1	0	0	0	0	0	0	0	0
g5139.t1	0	0	0	0	0	0	0	0
g514.t1	0	0	0	0	0	0	0	0
g5140.t1	4	0	2	2	3	2	2	2
g5141.t1	0	3	0	0	3	0	0	0
g5142.t1	0	0	0	0	0	2	0	0
g5143.t1	2	12	10	10	0	0	16	16
g5143.t2	3	0	0	0	19	11	0	0
g5144.t1	0	6	0	0	2	0	0	0
g5145.t1	12	8	4	4	4	0	3	3
g5146.t1	0	3	8	8	4	0	5	5
g5147.t1	5	4	0	0	0	4	0	0
g5147.t2	0	0	5	5	0	7	6	6
g5148.t1	0	0	0	0	0	0	0	0
g5148.t2	4	2	4	4	4	0	6	6
g5149.t1	12	0	6	6	4	9	12	12
g515.t1	0	0	0	0	0	0	0	0
g5150.t1	0	0	0	0	0	0	0	0
g5151.t2	18	6	16	16	20	38	16	16
g5152.t1	0	0	0	0	0	0	0	0
g5153.t1	10	0	5	5	4	6	16	16
g5154.t1	8	6	8	8	0	3	0	0
g5154.t2	0	0	0	0	0	0	0	0
g5155.t1	0	5	0	0	0	0	0	0
g5155.t2	0	0	0	0	0	0	0	0
g5156.t1	20	11	7	7	31	19	23	23
g5157.t1	26	30	20	20	26	16	12	12
g5157.t2	16	2	1	1	0	0	10	10
g5158.t1	0	16	22	22	14	14	17	17
g5158.t2	0	0	0	0	0	1	0	0
g5159.t1	12	20	7	7	24	22	4	4
g516.t1	0	0	0	0	0	0	0	0
g5160.t1	0	6	2	2	0	0	0	0
g5161.t1	0	0	9	9	7	5	11	11
g5161.t2	0	0	0	0	0	0	0	0
g5162.t1	0	0	4	4	0	0	6	6
g5162.t2	0	0	0	0	0	0	0	0
g5163.t1	7	5	3	3	0	2	6	6
g5164.t1	3	4	10	10	0	20	20	20
g5165.t1	0	0	0	0	0	0	2	2
g5166.t1	0	6	0	0	2	0	0	0
g5167.t1	0	3	2	2	0	3	0	0
g5168.t1	0	0	0	0	0	2	0	0
g5169.t1	4	0	6	6	3	0	3	3
g517.t1	0	0	0	0	0	0	0	0
g5170.t1	4	0	10	10	6	0	5	5
g5170.t2	0	0	0	0	0	0	0	0
g5170.t3	0	0	0	0	0	0	0	0
g5171.t1	6	0	13	13	0	8	9	9
g5171.t2	0	5	0	0	9	0	0	0
g5171.t3	9	0	0	0	0	0	0	0
g5172.t1	0	0	0	0	0	0	0	0
g5173.t1	2	0	0	0	6	0	0	0
g5174.t1	0	0	3	3	0	0	0	0
g5175.t1	18	14	12	12	7	8	9	9
g5176.t1	0	0	0	0	0	0	0	0
g5177.t1	7	15	13	13	15	24	9	9
g5178.t1	6	4	9	9	0	0	3	3
g5179.t1	0	0	0	0	0	3	4	4
g5179.t2	17	12	14	14	6	10	4	4
g518.t1	0	0	0	0	2	0	0	0
g5180.t1	6	0	0	0	3	3	0	0
g5181.t1	10	0	0	0	0	6	0	0
g5181.t2	0	0	0	0	0	0	0	0
g5181.t3	0	0	0	0	0	0	0	0
g5182.t1	0	0	0	0	0	0	0	0
g5182.t2	0	0	0	0	0	0	0	0
g5183.t1	0	0	0	0	0	3	0	0
g5184.t1	0	0	0	0	0	0	0	0
g5184.t2	2	2	5	5	12	16	14	14
g5185.t1	0	0	5	5	0	0	0	0
g5186.t1	0	0	0	0	0	3	0	0
g5187.t1	0	2	0	0	0	0	0	0
g5188.t1	0	0	0	0	0	0	0	0
g5189.t1	0	2	2	2	0	0	0	0
g519.t1	0	0	0	0	0	0	0	0
g5190.t1	0	0	0	0	0	0	0	0
g5190.t2	0	0	0	0	0	0	0	0
g5190.t3	0	0	0	0	0	0	0	0
g5190.t4	2	0	4	4	0	0	5	5
g5191.t1	16	18	9	9	10	12	18	18
g5192.t1	10	10	0	0	0	0	0	0
g5193.t1	4	0	0	0	0	0	0	0
g5194.t1	6	4	4	4	4	0	8	8
g5195.t1	0	0	0	0	0	0	0	0
g5195.t2	0	0	0	0	0	0	0	0
g5196.t1	10	0	8	8	0	4	11	11
g5196.t2	0	0	0	0	0	1	0	0
g5196.t3	0	0	0	0	0	0	0	0
g5196.t4	0	0	0	0	0	0	0	0
g5196.t5	0	0	0	0	0	0	0	0
g5197.t1	0	0	2	2	0	0	0	0
g5198.t1	0	2	0	0	9	0	4	4
g5199.t1	0	0	0	0	0	0	0	0
g5199.t2	0	9	0	0	0	0	2	2
g52.t1	4	0	0	0	0	0	0	0
g520.t1	0	2	0	0	0	0	0	0
g5200.t1	0	0	0	0	2	3	0	0
g5201.t1	2	0	8	8	4	0	0	0
g5201.t2	0	0	0	0	0	0	0	0
g5202.t1	2	0	0	0	0	0	0	0
g5202.t2	6	0	7	7	0	0	5	5
g5203.t1	31	27	33	33	20	18	30	30
g5204.t1	8	14	12	12	8	5	11	11
g5205.t1	5	0	2	2	9	0	15	15
g5206.t1	34	11	32	32	23	14	22	22
g5206.t2	0	0	0	0	0	0	0	0
g5207.t1	0	0	0	0	0	0	0	0
g5207.t2	0	0	0	0	0	0	0	0
g5207.t3	0	0	2	2	0	0	0	0
g5208.t1	4	0	0	0	0	4	0	0
g5209.t1	16	22	12	12	0	9	4	4
g521.t1	0	0	0	0	0	0	0	0
g5210.t1	0	0	0	0	2	0	0	0
g5211.t1	15	10	4	4	6	18	4	4
g5212.t1	0	0	0	0	0	0	0	0
g5213.t1	21	15	25	25	7	42	18	18
g5214.t1	24	20	19	19	15	27	10	10
g5215.t1	4	0	0	0	2	0	0	0
g5215.t2	0	0	0	0	0	3	0	0
g5215.t3	0	0	0	0	0	0	0	0
g5215.t4	0	0	0	0	0	0	0	0
g5216.t1	8	16	15	15	20	25	5	5
g5216.t2	28	10	20	20	14	25	22	22
g5217.t1	0	0	0	0	0	5	2	2
g5218.t1	13	14	29	29	7	10	10	10
g5218.t2	57	57	24	24	51	44	40	40
g5219.t1	0	0	0	0	0	0	0	0
g5219.t2	6	2	2	2	1	1	1	1
g522.t1	0	0	0	0	0	0	0	0
g5220.t1	0	2	0	0	0	0	2	2
g5221.t1	0	0	0	0	0	0	0	0
g5222.t1	0	0	0	0	0	0	4	4
g5223.t1	7	6	0	0	0	0	7	7
g5224.t1	0	4	0	0	0	0	2	2
g5225.t1	0	0	0	0	0	0	0	0
g5225.t2	0	0	2	2	0	0	0	0
g5226.t1	0	0	5	5	6	0	0	0
g5227.t1	7	0	0	0	0	4	0	0
g5227.t2	0	0	0	0	0	0	0	0
g5227.t3	0	0	0	0	0	0	0	0
g5227.t4	0	0	0	0	0	0	0	0
g5227.t5	0	0	9	9	0	0	0	0
g5227.t6	0	0	0	0	0	0	0	0
g5227.t7	2	0	0	0	0	2	0	0
g5227.t8	2	0	0	0	0	0	0	0
g5228.t1	0	0	0	0	0	0	0	0
g5229.t1	0	0	0	0	0	0	0	0
g5229.t2	0	0	0	0	5	0	0	0
g523.t1	0	0	0	0	0	0	0	0
g5230.t1	0	0	0	0	0	0	0	0
g5230.t2	11	8	10	10	14	15	9	9
g5230.t3	0	0	0	0	0	0	0	0
g5230.t4	0	0	0	0	0	0	0	0
g5231.t1	0	3	0	0	0	0	0	0
g5232.t1	0	0	0	0	0	0	0	0
g5232.t2	0	0	0	0	0	0	0	0
g5232.t3	12	18	12	12	4	15	15	15
g5232.t4	0	0	0	0	0	0	0	0
g5232.t5	0	0	0	0	0	0	0	0
g5232.t6	0	0	0	0	0	0	0	0
g5233.t1	0	0	0	0	2	0	0	0
g5234.t1	0	6	9	9	0	0	5	5
g5235.t1	0	0	0	0	0	0	0	0
g5236.t1	3	2	0	0	0	0	6	6
g5237.t1	5	0	0	0	0	0	0	0
g5238.t1	2	8	6	6	9	4	6	6
g5239.t1	0	0	0	0	0	0	0	0
g5239.t2	0	0	0	0	0	0	0	0
g524.t1	0	4	0	0	3	0	4	4
g5240.t1	0	0	6	6	5	5	2	2
g5241.t1	0	0	0	0	0	0	0	0
g5242.t1	11	14	4	4	6	10	11	11
g5243.t1	0	0	0	0	0	0	0	0
g5244.t1	14	6	37	37	8	9	13	13
g5245.t1	7	4	7	7	4	0	3	3
g5246.t1	0	0	12	12	0	4	2	2
g5247.t1	20	13	10	10	4	4	0	0
g5248.t1	25	11	23	23	11	13	20	20
g5249.t1	8	0	0	0	0	0	0	0
g525.t1	26	15	16	16	6	20	22	22
g5250.t1	15	0	9	9	21	21	28	28
g5250.t2	0	5	0	0	0	0	0	0
g5251.t1	0	0	0	0	0	0	0	0
g5252.t1	0	0	0	0	0	3	0	0
g5253.t1	2	0	0	0	2	0	0	0
g5254.t1	0	0	0	0	0	0	0	0
g5255.t1	10	8	0	0	7	0	17	17
g5256.t1	10	16	21	21	16	0	16	16
g5256.t2	0	0	0	0	0	0	0	0
g5256.t3	0	0	0	0	0	0	0	0
g5256.t4	0	0	0	0	0	10	0	0
g5256.t5	0	0	0	0	0	0	0	0
g5257.t1	0	13	0	0	6	0	0	0
g5258.t1	8	0	0	0	8	10	7	7
g5259.t1	0	0	0	0	0	0	0	0
g526.t1	9	4	12	12	7	0	0	0
g5260.t1	0	0	0	0	0	0	0	0
g5260.t2	0	7	3	3	0	2	0	0
g5261.t1	6	12	2	2	2	4	6	6
g5262.t1	0	0	0	0	0	0	0	0
g5263.t1	0	0	7	7	0	7	0	0
g5264.t1	4	0	0	0	2	0	0	0
g5265.t1	11	0	0	0	3	5	5	5
g5266.t1	0	0	0	0	0	0	0	0
g5267.t1	0	20	11	11	18	0	9	9
g5268.t1	0	0	0	0	0	0	0	0
g5269.t1	0	0	0	0	0	0	0	0
g527.t1	2	6	2	2	0	5	2	2
g5270.t1	0	0	0	0	0	0	0	0
g5271.t1	39	54	18	18	18	0	18	18
g5271.t2	72	93	127	127	133	135	100	100
g5272.t1	18	8	7	7	16	13	28	28
g5273.t1	0	0	0	0	0	3	0	0
g5274.t1	0	0	0	0	4	0	4	4
g5275.t1	9	0	19	19	10	6	10	10
g5276.t1	132	104	40	40	79	108	53	53
g5277.t1	2	0	0	0	0	0	3	3
g5278.t1	45	57	26	26	36	36	22	22
g5279.t1	0	3	0	0	0	0	0	0
g528.t1	0	0	0	0	0	0	0	0
g5280.t1	3	0	3	3	0	3	0	0
g5281.t1	0	0	0	0	0	0	0	0
g5282.t1	11	41	31	31	0	13	38	38
g5282.t2	0	0	0	0	23	0	0	0
g5282.t3	0	0	0	0	0	0	0	0
g5282.t4	0	0	0	0	0	0	0	0
g5283.t1	6	10	0	0	4	10	0	0
g5284.t1	0	3	4	4	0	0	0	0
g5285.t1	0	4	0	0	0	0	0	0
g5286.t1	0	0	0	0	0	0	0	0
g5287.t1	0	0	0	0	0	0	0	0
g5288.t1	0	4	0	0	12	14	4	4
g5289.t1	0	0	0	0	0	0	0	0
g529.t1	0	5	11	11	0	8	13	13
g529.t2	5	5	0	0	16	5	0	0
g5290.t1	0	4	4	4	4	6	0	0
g5291.t1	0	0	0	0	0	0	0	0
g5292.t1	0	5	0	0	0	0	0	0
g5292.t2	0	0	0	0	0	0	0	0
g5293.t1	0	0	0	0	4	0	0	0
g5294.t1	22	15	13	13	6	13	17	17
g5295.t1	2	10	0	0	0	2	0	0
g5296.t1	21	19	43	43	42	14	29	29
g5296.t2	17	40	0	0	0	13	18	18
g5297.t1	0	0	0	0	0	0	0	0
g5298.t1	0	0	0	0	0	0	0	0
g5299.t1	6	0	3	3	9	10	5	5
g53.t1	0	0	5	5	0	0	3	3
g53.t2	0	0	0	0	0	0	0	0
g530.t1	0	0	0	0	0	0	0	0
g530.t2	0	0	0	0	0	0	0	0
g5300.t1	0	0	0	0	0	0	0	0
g5301.t1	5	12	0	0	0	6	3	3
g5302.t1	8	6	7	7	3	10	13	13
g5303.t1	0	6	4	4	4	0	0	0
g5304.t1	18	16	0	0	11	4	9	9
g5304.t2	0	0	0	0	0	0	0	0
g5305.t1	0	0	0	0	0	0	0	0
g5305.t2	0	0	0	0	0	0	0	0
g5306.t1	9	0	12	12	9	8	6	6
g5307.t1	0	0	0	0	0	0	0	0
g5308.t1	0	2	0	0	0	2	0	0
g5309.t1	0	0	0	0	0	0	0	0
g531.t1	0	1	2	2	0	0	0	0
g5310.t1	0	0	0	0	0	0	0	0
g5311.t1	0	0	0	0	0	0	0	0
g5312.t1	0	0	0	0	0	0	0	0
g5313.t1	0	0	0	0	0	0	0	0
g5314.t1	0	0	0	0	0	0	0	0
g5315.t1	0	0	0	0	6	6	8	8
g5316.t1	2	2	0	0	2	2	1	1
g5317.t1	0	0	0	0	0	0	4	4
g5318.t1	4	3	2	2	8	0	3	3
g5319.t1	0	0	0	0	0	0	0	0
g5319.t2	0	0	0	0	0	0	0	0
g5319.t3	0	8	0	0	4	8	10	10
g5319.t4	5	0	16	16	0	0	0	0
g532.t1	0	0	0	0	5	0	0	0
g532.t2	4	5	2	2	0	2	7	7
g5320.t1	3	0	0	0	0	0	0	0
g5321.t1	0	0	0	0	0	0	0	0
g5322.t1	11	3	0	0	2	14	7	7
g5323.t1	0	0	0	0	0	0	0	0
g5324.t1	11	16	13	13	0	16	11	11
g5325.t1	0	2	0	0	0	0	0	0
g5326.t1	6	12	12	12	21	12	10	10
g5327.t1	13	18	30	30	26	30	12	12
g5328.t1	8	0	2	2	0	4	0	0
g5328.t2	0	0	0	0	0	0	0	0
g5329.t1	0	0	0	0	0	2	0	0
g533.t1	0	0	5	5	0	0	0	0
g5330.t1	0	0	0	0	0	0	0	0
g5331.t1	51	36	28	28	60	69	41	41
g5332.t1	0	0	0	0	0	0	0	0
g5333.t1	0	0	0	0	0	0	0	0
g5334.t1	0	0	0	0	3	4	0	0
g5334.t2	12	11	16	16	23	4	10	10
g5335.t1	0	0	0	0	0	13	0	0
g5335.t2	6	0	8	8	6	0	10	10
g5336.t1	0	0	0	0	0	0	0	0
g5337.t1	9	0	11	11	14	11	7	7
g5338.t1	34	24	49	49	45	48	28	28
g5339.t1	0	0	4	4	0	0	0	0
g534.t1	0	2	2	2	0	2	0	0
g5340.t1	32	27	36	36	36	31	14	14
g5341.t1	93	78	43	43	92	102	78	78
g5342.t1	10	7	13	13	8	16	7	7
g5343.t1	0	0	0	0	0	2	2	2
g5344.t1	0	2	0	0	0	0	2	2
g5345.t1	4	14	0	0	0	14	10	10
g5346.t1	0	0	0	0	0	0	0	0
g5347.t1	0	0	4	4	0	2	0	0
g5348.t1	5	0	0	0	2	0	0	0
g5349.t1	0	0	0	0	0	0	3	3
g5349.t2	34	44	37	37	56	49	44	44
g535.t1	9	12	10	10	4	0	4	4
g5350.t1	0	0	0	0	0	0	0	0
g5351.t1	0	0	0	0	6	0	6	6
g5352.t1	0	0	0	0	0	0	0	0
g5353.t1	0	0	0	0	0	0	0	0
g5354.t1	0	0	0	0	0	0	0	0
g5354.t2	0	7	6	6	0	10	0	0
g5355.t1	14	2	6	6	0	0	1	1
g5356.t1	0	0	0	0	0	0	0	0
g5357.t1	0	4	2	2	2	2	11	11
g5358.t1	0	1	0	0	0	0	0	0
g5359.t1	0	0	12	12	0	3	0	0
g536.t1	0	0	0	0	0	0	0	0
g5360.t1	0	0	0	0	0	0	0	0
g5361.t1	0	0	0	0	0	0	4	4
g5362.t1	0	0	0	0	0	2	0	0
g5363.t1	0	0	0	0	0	0	0	0
g5363.t2	3	7	0	0	12	16	11	11
g5364.t1	3	11	0	0	12	8	3	3
g5365.t1	6	2	0	0	0	0	0	0
g5366.t1	17	17	18	18	14	13	14	14
g5367.t1	0	0	0	0	0	0	0	0
g5368.t1	2	0	0	0	8	5	5	5
g5369.t1	0	0	0	0	0	0	0	0
g537.t1	2	2	0	0	0	4	0	0
g5370.t1	0	0	0	0	0	0	0	0
g5371.t1	0	0	0	0	0	12	0	0
g5371.t2	0	0	0	0	0	0	8	8
g5371.t3	0	0	0	0	0	0	0	0
g5371.t4	0	0	0	0	0	0	0	0
g5372.t1	0	4	0	0	0	0	0	0
g5372.t2	0	0	0	0	0	0	0	0
g5372.t3	0	2	0	0	8	0	0	0
g5373.t1	0	0	0	0	0	0	0	0
g5374.t1	16	24	20	20	10	15	22	22
g5374.t2	0	0	0	0	0	0	0	0
g5375.t1	48	47	37	37	34	55	47	47
g5376.t1	0	0	0	0	0	0	0	0
g5376.t2	3	0	3	3	0	0	0	0
g5377.t1	0	0	0	0	0	0	4	4
g5378.t1	7	0	8	8	0	0	0	0
g5379.t1	2	2	0	0	2	0	0	0
g538.t1	0	0	0	0	0	4	3	3
g5380.t1	177	147	129	129	86	139	151	151
g5381.t1	6	4	0	0	3	0	2	2
g5382.t1	2	0	0	0	2	0	0	0
g5383.t1	0	0	0	0	0	0	0	0
g5384.t1	3	5	0	0	0	6	6	6
g5385.t1	0	0	0	0	0	0	0	0
g5385.t2	0	0	0	0	0	0	0	0
g5385.t3	9	0	0	0	0	0	0	0
g5385.t4	0	6	9	9	7	17	9	9
g5386.t1	12	11	5	5	5	6	6	6
g5386.t2	7	2	2	2	2	1	1	1
g5387.t1	0	0	0	0	2	0	0	0
g5388.t1	0	0	0	0	0	0	0	0
g5388.t2	2	0	0	0	0	0	4	4
g5388.t3	0	0	0	0	0	0	0	0
g5388.t4	0	0	0	0	0	0	0	0
g5389.t1	2	0	2	2	0	0	2	2
g539.t1	6	9	19	19	0	4	10	10
g5390.t1	0	6	13	13	11	5	12	12
g5391.t1	8	5	12	12	0	5	0	0
g5392.t1	0	0	0	0	0	0	0	0
g5393.t1	0	0	0	0	0	0	0	0
g5394.t1	4	8	11	11	0	2	5	5
g5395.t1	0	0	0	0	0	1	0	0
g5395.t2	2	0	0	0	0	4	0	0
g5396.t1	0	0	0	0	0	0	4	4
g5397.t1	3	0	0	0	6	0	0	0
g5398.t1	0	3	0	0	0	5	3	3
g5399.t1	0	0	0	0	0	0	0	0
g54.t1	0	0	0	0	0	6	0	0
g54.t2	0	0	0	0	0	0	0	0
g540.t1	0	6	3	3	0	6	9	9
g5400.t1	0	0	0	0	0	0	0	0
g5401.t1	0	0	0	0	0	0	0	0
g5402.t1	0	0	0	0	0	0	0	0
g5403.t1	14	0	0	0	2	6	10	10
g5404.t1	0	0	0	0	0	0	0	0
g5404.t2	0	4	3	3	0	0	0	0
g5405.t1	0	0	0	0	0	0	0	0
g5406.t1	0	0	0	0	0	0	0	0
g5407.t1	0	0	0	0	0	0	0	0
g5408.t1	0	0	0	0	0	0	0	0
g5409.t1	0	0	0	0	0	0	0	0
g541.t1	7	3	0	0	3	0	0	0
g5410.t1	18	12	16	16	12	13	14	14
g5411.t1	0	0	0	0	0	0	0	0
g5412.t1	0	5	0	0	0	0	5	5
g5413.t1	0	0	0	0	0	0	0	0
g5413.t2	12	12	8	8	9	0	11	11
g5413.t3	0	0	0	0	0	0	0	0
g5413.t4	0	0	0	0	0	0	0	0
g5413.t5	0	0	0	0	0	11	0	0
g5414.t1	5	0	6	6	0	8	0	0
g5414.t2	0	0	0	0	0	0	0	0
g5415.t1	8	8	8	8	5	0	18	18
g5416.t1	3	0	0	0	7	0	0	0
g5416.t2	0	0	0	0	0	0	0	0
g5417.t1	0	0	4	4	4	0	0	0
g5417.t2	0	0	0	0	0	0	9	9
g5418.t1	0	0	0	0	0	0	0	0
g5419.t1	0	0	0	0	0	0	0	0
g542.t1	8	12	5	5	2	10	0	0
g5420.t1	0	0	0	0	0	0	0	0
g5421.t1	0	0	0	0	6	0	8	8
g5421.t2	0	0	0	0	0	0	0	0
g5422.t1	0	0	0	0	0	0	0	0
